what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1729213222186
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1729213222186
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1729213222186
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1729213222186
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1729213222186
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1729213222186
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1729213222186
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1729213222186
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1729213222186
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1729213222186
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1729213222186
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1729213222186
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1729213222186
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1729213222186
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1729213222186
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1729213222186
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1729213222186
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1729213222186
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1729213222186
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1729213222186
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1729213222186
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1729213222201
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1729213222201
started,bundle,com.altera.sbtgui.integration,13.0.0.156,"com.altera.sbtgui.integration",1729213222201
started,bundle,com.altera.sbtgui.project,13.0.0.156,"com.altera.sbtgui.project",1729213222201
started,bundle,com.altera.systemconsole,13.0.0.156,"com.altera.systemconsole",1729213222201
started,bundle,com.altera.systemconsole.designs.plugin,13.0.0.156,"com.altera.systemconsole.designs.plugin",1729213222201
started,bundle,com.altera.utilities,13.0.0.156,"com.altera.utilities",1729213222201
os,sysinfo,,,"win32",1729213222201
arch,sysinfo,,,"x86",1729213222201
ws,sysinfo,,,"win32",1729213222201
locale,sysinfo,,,"pt_BR",1729213222201
processors,sysinfo,,,"8",1729213222201
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1729213222201
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1729213222201
java.specification.name,sysinfo,,,"Java Platform API Specification",1729213222201
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1729213222201
java.specification.version,sysinfo,,,"1.6",1729213222201
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1729213222201
java.version,sysinfo,,,"1.6.0_23",1729213222201
java.vm.info,sysinfo,,,"mixed mode",1729213222201
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1729213222201
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1729213222201
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1729213222201
java.vm.specification.version,sysinfo,,,"1.0",1729213222201
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1729213222201
java.vm.version,sysinfo,,,"19.0-b09",1729213222201
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1729213222483
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1729213223223
started,bundle,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch",1729213223380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729213223499
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1729213225732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729213228507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729213242697
started,bundle,com.altera.sbtgui.ui,13.0.0.156,"com.altera.sbtgui.ui",1729213248248
started,bundle,com.altera.sbtgui.core,13.0.0.156,"com.altera.sbtgui.core",1729213248264
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1729213248493
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1729213248509
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1729213248525
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1729213248525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729213325972
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1729213331279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729213340861
started,bundle,org.eclipse.core.databinding,1.4.0.I20110111-0800,"org.eclipse.core.databinding",1729213345709
started,bundle,org.eclipse.core.databinding.property,1.4.0.I20110222-0800,"org.eclipse.core.databinding.property",1729213345724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729213360923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1729213360923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729213361224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729213361238
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1729213367228
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1729213367301
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1729213367364
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1729213367364
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1729213367379
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1729213367824
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1729213368860
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1729213368860
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1729213461763
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1729213461795
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1729213463366
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1729213464725
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1729213465928
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1729213466767
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1729213466792
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1729213468367
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1729213488280
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1729213488312
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1729213496076
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1729213496139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1729213498835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1729213499280
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1729213501990
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1729213503205
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1729213503267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1729213504570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1729213505289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1729213506102
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1729213514149
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1729213533903
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1729213574242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1729213574766
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1729213633066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1729213640649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1729213641888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729213718418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729213770337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729213771228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729213772079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729213774918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729213785644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729213864233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729213864322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729213883185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729213884600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729213885885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729213927784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1729213930297
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1729213932977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729213939520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729213973849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1729213977970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1729213999110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1729214009508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729214010385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729214015005
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1729214019806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1729214022905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1729214026166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729214026433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729214026527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729214066325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729214082359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729214104147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729214106005
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1729214118781
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1729214118907
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1729214126175
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1729214126175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1729214128771
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1729214131110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729214145991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729214147780
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1729214150722
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1729214150805
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1729214158592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1729214161868
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1729214168114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729214168962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1729214168985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729214213094
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1729214213209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1729214216736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1729214218719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729214220437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729214220516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1729214227521
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1729214232164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729214234621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1729214234645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729214244230
